ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,bid_px_01,bid_sz_01,bid_ct_01,bid_px_02,bid_sz_02,bid_ct_02,bid_px_03,bid_sz_03,bid_ct_03,bid_px_04,bid_sz_04,bid_ct_04,bid_px_05,bid_sz_05,bid_ct_05,bid_px_06,bid_sz_06,bid_ct_06,bid_px_07,bid_sz_07,bid_ct_07,bid_px_08,bid_sz_08,bid_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_00,ask_sz_00,ask_ct_00,ask_px_01,ask_sz_01,ask_ct_01,ask_px_02,ask_sz_02,ask_ct_02,ask_px_03,ask_sz_03,ask_ct_03,ask_px_04,ask_sz_04,ask_ct_04,ask_px_05,ask_sz_05,ask_ct_05,ask_px_06,ask_sz_06,ask_ct_06,ask_px_07,ask_sz_07,ask_ct_07,ask_px_08,ask_sz_08,ask_ct_08,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
2025-07-17T16:18:02.182474498Z,2025-07-17T16:18:02.182309015Z,10,2,1108,C,A,10,17.760000000,100,344899449,165483,286829137,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.182474498Z,2025-07-17T16:18:02.182309015Z,10,2,1108,A,A,10,17.530000000,100,344989557,165483,286829137,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.184788371Z,2025-07-17T16:18:02.184622698Z,10,2,1108,C,A,10,14.250000000,100,344899417,165673,286829173,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.184840010Z,2025-07-17T16:18:02.184674810Z,10,2,1108,A,A,10,14.080000000,100,344989601,165200,286829174,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.186910586Z,2025-07-17T16:18:02.186745185Z,10,2,1108,C,A,10,14.770000000,100,344914361,165401,286829206,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.186910586Z,2025-07-17T16:18:02.186745185Z,10,2,1108,A,A,10,14.590000000,100,344989661,165401,286829206,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.189536873Z,2025-07-17T16:18:02.189371317Z,10,2,1108,C,A,10,16.080000000,100,344899093,165556,286829251,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.189536873Z,2025-07-17T16:18:02.189371317Z,10,2,1108,A,A,10,15.870000000,100,344989713,165556,286829251,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.271602472Z,2025-07-17T16:18:02.271437003Z,10,2,1108,C,A,10,14.960000000,100,344900597,165469,286830984,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:02.271602472Z,2025-07-17T16:18:02.271437003Z,10,2,1108,A,A,10,14.770000000,100,344990837,165469,286830984,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:44.836233374Z,2025-07-17T16:18:44.836067409Z,10,2,1108,A,A,10,13.470000000,15,345869437,165965,287534438,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-4,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.977564112Z,2025-07-17T16:18:45.977398557Z,10,2,1108,C,A,10,13.800000000,100,344989393,165555,287547865,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.977564112Z,2025-07-17T16:18:45.977398557Z,10,2,1108,A,A,10,13.480000000,100,345889137,165555,287547865,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-4,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.978304784Z,2025-07-17T16:18:45.978139497Z,10,2,1108,C,A,10,14.600000000,100,344906945,165287,287547870,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.978307201Z,2025-07-17T16:18:45.978141738Z,10,2,1108,C,A,10,14.870000000,100,344989421,165463,287547871,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.978307201Z,2025-07-17T16:18:45.978141738Z,10,2,1108,A,A,10,14.530000000,100,345889161,165463,287547871,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.978659056Z,2025-07-17T16:18:45.978493799Z,10,2,1108,A,A,10,14.080000000,100,345889165,165257,287547872,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979197330Z,2025-07-17T16:18:45.979031886Z,10,2,1108,C,A,10,15.130000000,100,344897997,165444,287547882,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979197330Z,2025-07-17T16:18:45.979031886Z,10,2,1108,A,A,10,14.830000000,100,345889185,165444,287547882,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979453023Z,2025-07-17T16:18:45.979287575Z,10,2,1108,C,A,10,14.770000000,100,344990837,165448,287547885,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979453023Z,2025-07-17T16:18:45.979287575Z,10,2,1108,A,A,10,14.430000000,100,345889189,165448,287547885,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979897527Z,2025-07-17T16:18:45.979732081Z,10,2,1108,C,A,10,15.870000000,100,344989713,165446,287547887,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.979897527Z,2025-07-17T16:18:45.979732081Z,10,2,1108,A,A,10,15.510000000,100,345889193,165446,287547887,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980137835Z,2025-07-17T16:18:45.979972220Z,10,2,1108,C,A,10,14.770000000,100,344989525,165615,287547890,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980137835Z,2025-07-17T16:18:45.979972220Z,10,2,1108,A,A,10,14.430000000,100,345889201,165615,287547890,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980197213Z,2025-07-17T16:18:45.980031732Z,10,2,1108,C,A,10,17.530000000,100,344989557,165481,287547891,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980197213Z,2025-07-17T16:18:45.980031732Z,10,2,1108,A,A,10,17.120000000,100,345889205,165481,287547891,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980205832Z,2025-07-17T16:18:45.980040000Z,10,2,1108,C,A,10,15.380000000,100,344900289,165832,287547892,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.980205832Z,2025-07-17T16:18:45.980040000Z,10,2,1108,A,A,10,14.830000000,100,345889209,165832,287547892,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.982963696Z,2025-07-17T16:18:45.982798406Z,10,2,1108,C,A,10,14.590000000,100,344989661,165290,287547919,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.983098604Z,2025-07-17T16:18:45.982933040Z,10,2,1108,A,A,10,14.270000000,100,345889277,165564,287547921,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.994306597Z,2025-07-17T16:18:45.994141218Z,10,2,1108,C,A,10,14.080000000,100,344989601,165379,287548000,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:45.994356983Z,2025-07-17T16:18:45.994191684Z,10,2,1108,A,A,10,13.750000000,100,345889457,165299,287548002,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.020770846Z,2025-07-17T16:18:46.020605332Z,10,2,1108,A,A,10,15.370000000,100,345889897,165514,287548308,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.020783162Z,2025-07-17T16:18:46.020617704Z,10,2,1108,C,A,10,15.680000000,100,344897933,165458,287548309,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.583802176Z,2025-07-17T16:18:46.583636828Z,10,2,1108,A,A,10,14.280000000,100,345903265,165348,287559115,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.583815469Z,2025-07-17T16:18:46.583649620Z,10,2,1108,C,A,10,14.810000000,100,344900925,165849,287559119,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.972854044Z,2025-07-17T16:18:46.972688613Z,10,2,1108,C,A,10,14.530000000,100,344905321,165431,287565224,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:46.972855248Z,2025-07-17T16:18:46.972689989Z,10,2,1108,A,A,10,14.010000000,100,345911213,165259,287565225,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.836167832Z,2025-07-17T16:18:47.836002486Z,10,2,1108,A,A,10,13.450000000,15,345924181,165346,287577128,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-1,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.956236479Z,2025-07-17T16:18:47.956070064Z,10,2,1108,C,A,10,13.480000000,100,345889137,166415,287579474,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.956236479Z,2025-07-17T16:18:47.956070064Z,10,2,1108,A,A,10,13.460000000,100,345926413,166415,287579474,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.956614041Z,2025-07-17T16:18:47.956448830Z,10,2,1108,A,A,10,15.680000000,100,345926449,165211,287579583,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.956628879Z,2025-07-17T16:18:47.956462726Z,10,2,1108,C,A,10,15.370000000,100,345889897,166153,287579592,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.983287076Z,2025-07-17T16:18:47.983119698Z,10,2,1108,A,A,10,15.350000000,100,345930785,167378,287583059,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:47.983312942Z,2025-07-17T16:18:47.983140841Z,10,2,1108,C,A,10,15.680000000,100,345926449,172101,287583076,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:51.228439638Z,2025-07-17T16:18:51.228274415Z,10,2,1108,A,A,10,14.180000000,700,345998433,165223,287639434,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:51.228516429Z,2025-07-17T16:18:51.228351310Z,10,2,1108,C,A,10,14.680000000,700,344902153,165119,287639437,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:18:57.882365457Z,2025-07-17T16:18:57.882196648Z,10,2,1108,C,A,10,13.470000000,15,345869437,168809,287807679,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:19:04.990890102Z,2025-07-17T16:19:04.990724544Z,10,2,1108,C,A,10,13.790000000,2,344765077,165558,288025773,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:19:04.990890102Z,2025-07-17T16:19:04.990724544Z,10,2,1108,A,A,10,13.720000000,2,346423105,165558,288025773,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:19:08.837286193Z,2025-07-17T16:19:08.837120837Z,10,2,1108,A,A,10,13.430000000,15,346492493,165356,288088546,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,13.53,0,-3,ARL,0
2025-07-17T16:19:11.008353202Z,2025-07-17T16:19:11.008187551Z,10,2,1108,C,A,10,13.460000000,100,345926413,165651,288143215,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.43,0,-1,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,ARL,0
2025-07-17T16:19:11.008353202Z,2025-07-17T16:19:11.008187551Z,10,2,1108,A,A,10,13.440000000,100,346562289,165651,288143215,13.31,10,1,13.28,1,2,13.27,20,2,13.26,198,2,13.14,1,1,13.13,100,1,13.12,200,2,13.11,100,1,13.10,100,1,13.04,2,1,13.40,0,-10,13.43,0,-1,13.45,0,-2,13.46,0,-2,13.47,0,-5,13.48,0,-5,13.49,0,-4,13.50,0,-4,13.51,0,-2,13.52,0,-1,ARL,0
